ID_Transaccion,Fecha,Cliente_Edad,Cliente_Genero,Pais,Marca,Categoria,Plataforma_Cashback,Canal_Integracion,Monto_Compra,Porcentaje_Devolucion
TRX-2026-0652,2025-11-21,43.0,F,Francia,Booking,Viajes,Awin_Affiliate,Extensión Navegador,484.19,0.0355
TRX-2026-0653,2025-07-12,31.0,F,Reino Unido,Dia,alimentación,Revolut_Rewards,App Móvil,69.7,"2,5%"
TRX-2026-0654,2025-11-25,25.0,F,espana,Renfe,Viajes,Letyshops,App Móvil,284.11,
TRX-2026-0655,2025-09-19,54.0,No binario,Reino Unido,Iberia,Viajes,Awin_Affiliate,App Móvil,109.88,0.0302
TRX-2026-0656,2026-02-11,34.0,F,espana,Iberia,Viajes,iGraal,Extensión Navegador,272.16,0.0377
TRX-2026-0657,2025-07-08,34.0,F,Reino Unido,Nike,Moda,Revolut_Rewards,Web/Enlace Directo,38.46,0.0596
TRX-2026-0658,2025-11-06,33.0,F,España ,Nike,Moda,Awin_Affiliate,App Móvil,46.7,"6,4%"
TRX-2026-0659,2026-01-22,35.0,No binario,Alemania,PcComponentes,Tecnología,iGraal,Extensión Navegador,393.54,0.0254
TRX-2026-0660,2025-08-26,32.0,F,espana,Vueling,Viajes,Awin_Affiliate,Web/Enlace Directo,476.9,0.0571
TRX-2026-0661,2026-01-02,29.0,No binario,Francia,Renfe,Viajes,iGraal,Web/Enlace Directo,599.9,0.048
TRX-2026-0662,2026-06-07,29.0,F,espana,Renfe,Viajes,Letyshops,Web/Enlace Directo,324.24,"4,0%"
TRX-2026-0663,2026-03-01,33.0,No binario,España,Sephora,Moda,Revolut_Rewards,Web/Enlace Directo,134.67,"4,8%"
TRX-2026-0664,2026-01-17,29.0,F,espana,Amazon,Tecnología,Letyshops,Extensión Navegador,503.81,0.0281
TRX-2026-0665,2025-11-30,28.0,No binario,espana,Zara,Moda,iGraal,Extensión Navegador,133.73,"4,4%"
TRX-2026-0666,2025-09-05,34.0,F,espana,Iberia,Viajes,Revolut_Rewards,App Móvil,173.57,0.0379
TRX-2026-0667,2026-03-02,31.0,M,Italia,Carrefour,Alimentación,Awin_Affiliate,App Móvil,39.55,0.0341
TRX-2026-0668,2025-10-10,46.0,F,Italia,Just Eat,Alimentación,iGraal,App Móvil,53.69,0.0246
TRX-2026-0669,2025-12-03,18.0,No binario,Alemania,Carrefour,alimentación,Awin_Affiliate,Extensión Navegador,61.47,0.0259
TRX-2026-0670,2025-12-04,42.0,M,Francia,Just Eat,Alimentación,Awin_Affiliate,App Móvil,46.82,
TRX-2026-0671,2025-11-28,43.0,No binario,ES,Zara,Moda,Awin_Affiliate,Web/Enlace Directo,68.57,0.0825
TRX-2026-0672,2026-02-07,18.0,F,Francia,Renfe,Viajes,iGraal,Web/Enlace Directo,459.44,0.0359
TRX-2026-0673,2025-08-21,31.0,No binario,Italia,Nike,Moda,iGraal,Extensión Navegador,105.55,"9,5%"
TRX-2026-0674,2026-03-09,31.0,M,ES,Uber Eats,Alimentación,Awin_Affiliate,Web/Enlace Directo,77.9,"4,0%"
TRX-2026-0675,2026-04-29,22.0,F,Reino Unido,Apple,tecnología,Awin_Affiliate,Web/Enlace Directo,220.19,0.025
TRX-2026-0676,2026-04-25,27.0,F,Italia,Just Eat,alimentación,Awin_Affiliate,Web/Enlace Directo,43.01,"2,5%"
TRX-2026-0677,2026-04-18,25.0,M,Alemania,Zalando,Moda,Letyshops,Extensión Navegador,118.74,"8,9%"
TRX-2026-0678,2025-07-29,48.0,F,Italia,Nike,Moda,Awin_Affiliate,Extensión Navegador,72.22,"5,7%"
TRX-2026-0679,2026-04-23,41.0,F,ES,PcComponentes,Tecnología,iGraal,Extensión Navegador,221.52,"2,6%"
TRX-2026-0680,2025-11-06,,M,ES,Amazon,Tecnología,Letyshops,App Móvil,611.97,"1,8%"
TRX-2026-0681,2025-06-21,39.0,M,Reino Unido,Nike,Moda,iGraal,Web/Enlace Directo,59.93,0.082
TRX-2026-0682,2025-10-13,24.0,No binario,Francia,Nike,Moda,Awin_Affiliate,Extensión Navegador,104.22,0.0924
TRX-2026-0683,2025-10-08,29.0,M,Reino Unido,Renfe,Viajes,Revolut_Rewards,App Móvil,642.52,0.0643
TRX-2026-0684,2026-04-01,37.0,No binario,Alemania,Expedia,Viajes,Revolut_Rewards,Extensión Navegador,251.77,0.0569
TRX-2026-0685,2026-04-15,24.0,M,Reino Unido,Zalando,Moda,Letyshops,Extensión Navegador,119.16,"8,0%"
TRX-2026-0686,2025-12-28,39.0,M,Italia,Apple,tecnología,Awin_Affiliate,Web/Enlace Directo,449.62,"2,8%"
TRX-2026-0687,2026-04-28,32.0,No binario,España ,Mango,Moda,iGraal,Web/Enlace Directo,67.9,0.0946
TRX-2026-0688,2025-11-02,31.0,F,espana,PcComponentes,Tecnología,Awin_Affiliate,Extensión Navegador,135.79,0.0168
TRX-2026-0689,2026-01-04,39.0,M,Alemania,Renfe,Viajes,iGraal,Web/Enlace Directo,385.29,0.0639
TRX-2026-0690,2026-04-10,37.0,No binario,Reino Unido,Nike,Moda,Revolut_Rewards,Extensión Navegador,92.29,"6,8%"
TRX-2026-0691,2025-10-23,31.0,F,Alemania,Apple,Tecnología,iGraal,Web/Enlace Directo,315.32,0.02
TRX-2026-0692,2025-07-25,43.0,F,Francia,MediaMarkt,Tecnología,iGraal,App Móvil,171.32,0.0243
TRX-2026-0693,2026-03-14,25.0,M,Reino Unido,Uber Eats,Alimentación,Letyshops,Extensión Navegador,50.62,0.0301
TRX-2026-0694,2025-09-16,38.0,No binario,España,Apple,Tecnología,Revolut_Rewards,Extensión Navegador,152.57,0.025
TRX-2026-0695,2026-03-22,38.0,No binario,España,Just Eat,Alimentación,Awin_Affiliate,Extensión Navegador,28.63,"4,4%"
TRX-2026-0696,2026-03-30,31.0,M,Francia,Nike,Moda,iGraal,App Móvil,146.77,"5,1%"
TRX-2026-0697,2026-03-29,36.0,No binario,Reino Unido,Dia,Alimentación,iGraal,Extensión Navegador,30.66,0.0347
TRX-2026-0698,2025-06-24,23.0,No binario,Reino Unido,Iberia,viajes,Revolut_Rewards,App Móvil,440.43,"4,8%"
TRX-2026-0699,2025-09-26,41.0,F,España ,Uber Eats,Alimentación,iGraal,Web/Enlace Directo,26.77,0.0345
TRX-2026-0700,2025-06-13,32.0,No binario,España,Carrefour,Alimentación,Revolut_Rewards,Web/Enlace Directo,68.14,0.0435
TRX-2026-0701,2025-07-15,29.0,F,Italia,Sephora,Moda,iGraal,Extensión Navegador,132.75,"8,2%"
TRX-2026-0702,2025-08-23,42.0,F,Reino Unido,Nike,Moda,Awin_Affiliate,Extensión Navegador,35.58,"4,7%"
TRX-2026-0703,2025-07-12,28.0,F,ES,PcComponentes,Tecnología,Awin_Affiliate,Web/Enlace Directo,499.33,0.0128
TRX-2026-0704,2025-09-11,22.0,No binario,espana,Booking,Viajes,Letyshops,Extensión Navegador,187.2,0.042
TRX-2026-0705,2026-04-09,21.0,No binario,Alemania,Carrefour,alimentación,Awin_Affiliate,App Móvil,39.82,0.0471
TRX-2026-0706,2025-06-23,38.0,F,Alemania,Nike,Moda,Awin_Affiliate,Web/Enlace Directo,112.1,"5,2%"
TRX-2026-0707,2025-11-11,23.0,F,España ,Just Eat,alimentación,iGraal,Web/Enlace Directo,31.09,0.0281
TRX-2026-0708,2025-12-25,48.0,M,España,ASOS,Moda,iGraal,Extensión Navegador,72.14,"9,8%"
TRX-2026-0709,2026-01-08,18.0,No binario,Italia,Carrefour,alimentación,Awin_Affiliate,Web/Enlace Directo,52.19,
TRX-2026-0710,2025-11-26,47.0,F,espana,Just Eat,alimentación,Letyshops,App Móvil,15.62,"3,5%"
TRX-2026-0711,2025-07-21,35.0,M,Reino Unido,Sephora,Moda,Revolut_Rewards,Web/Enlace Directo,82.22,"6,6%"
TRX-2026-0712,2025-09-20,33.0,No binario,Italia,ASOS,moda,iGraal,App Móvil,75.81,"5,9%"
TRX-2026-0713,2026-03-21,29.0,No binario,espana,Renfe,Viajes,Revolut_Rewards,Extensión Navegador,628.43,0.047
TRX-2026-0714,2025-09-14,37.0,No binario,ES,Carrefour,Alimentación,Letyshops,Web/Enlace Directo,15.47,0.0327
TRX-2026-0715,2025-09-16,33.0,No binario,Alemania,Vueling,Viajes,Revolut_Rewards,Extensión Navegador,464.48,0.0653
TRX-2026-0716,2025-09-23,42.0,M,espana,Just Eat,Alimentación,Revolut_Rewards,Extensión Navegador,39.26,0.0234
TRX-2026-0717,2026-01-16,34.0,M,Francia,Amazon,Tecnología,Letyshops,Extensión Navegador,674.7,"2,1%"
TRX-2026-0718,2026-05-26,35.0,M,Alemania,Carrefour,alimentación,Awin_Affiliate,Extensión Navegador,55.01,"3,0%"
TRX-2026-0719,2025-12-14,31.0,F,España ,Just Eat,alimentación,Letyshops,Extensión Navegador,49.39,0.047
TRX-2026-0720,2025-10-16,33.0,M,España ,Amazon,Tecnología,Revolut_Rewards,Extensión Navegador,501.33,0.0154
TRX-2026-0721,2025-12-12,36.0,No binario,España,Expedia,Viajes,Awin_Affiliate,Extensión Navegador,156.2,"4,7%"
TRX-2026-0722,2025-07-08,20.0,M,España ,Just Eat,Alimentación,Revolut_Rewards,Web/Enlace Directo,61.43,0.0297
TRX-2026-0723,2025-11-26,23.0,F,España,Booking,Viajes,Letyshops,Extensión Navegador,276.15,0.0305
TRX-2026-0724,2026-06-09,39.0,M,Francia,Amazon,Tecnología,Revolut_Rewards,Extensión Navegador,694.37,"1,5%"
TRX-2026-0725,2026-01-30,35.0,No binario,espana,Dia,Alimentación,Revolut_Rewards,Web/Enlace Directo,65.88,0.0231
TRX-2026-0726,2026-03-29,32.0,F,espana,Zara,moda,iGraal,App Móvil,148.8,0.0957
TRX-2026-0727,2026-01-08,34.0,No binario,Reino Unido,Zalando,Moda,Awin_Affiliate,App Móvil,84.9,0.0706
TRX-2026-0728,2025-12-16,36.0,No binario,Francia,ASOS,Moda,iGraal,Extensión Navegador,30.11,0.0431
TRX-2026-0729,2026-04-23,29.0,M,espana,MediaMarkt,Tecnología,Awin_Affiliate,App Móvil,301.75,"1,2%"
TRX-2026-0730,2025-08-16,27.0,No binario,Alemania,Apple,Tecnología,Awin_Affiliate,Extensión Navegador,542.52,"1,2%"
TRX-2026-0731,2025-07-13,35.0,F,espana,Carrefour,Alimentación,iGraal,Web/Enlace Directo,55.24,0.029
TRX-2026-0732,2025-11-11,26.0,No binario,Reino Unido,Fnac,tecnología,Awin_Affiliate,App Móvil,425.69,0.0243
TRX-2026-0733,2025-09-29,37.0,F,espana,Apple,Tecnología,Awin_Affiliate,Extensión Navegador,861.99,0.0112
TRX-2026-0734,2025-09-24,20.0,F,espana,Just Eat,Alimentación,Revolut_Rewards,App Móvil,54.47,
TRX-2026-0735,2025-09-24,42.0,M,Alemania,Amazon,tecnología,Letyshops,App Móvil,649.1,"2,1%"
TRX-2026-0736,2026-03-30,37.0,M,ES,PcComponentes,Tecnología,Letyshops,Extensión Navegador,499.75,"1,0%"
TRX-2026-0737,2026-01-29,36.0,No binario,ES,Uber Eats,Alimentación,Awin_Affiliate,Extensión Navegador,55.69,"2,0%"
TRX-2026-0738,2025-08-19,41.0,F,Reino Unido,Uber Eats,Alimentación,Letyshops,App Móvil,29.34,0.0281
TRX-2026-0739,2026-02-15,47.0,No binario,Reino Unido,Uber Eats,Alimentación,Letyshops,App Móvil,21.09,"2,5%"
TRX-2026-0740,2026-03-13,42.0,No binario,espana,Renfe,viajes,Letyshops,Extensión Navegador,545.97,"5,7%"
TRX-2026-0741,2025-11-19,19.0,F,Reino Unido,Sephora,moda,iGraal,Web/Enlace Directo,37.47,"6,3%"
TRX-2026-0742,2026-04-07,23.0,F,Italia,Renfe,Viajes,Letyshops,Web/Enlace Directo,421.79,"6,2%"
TRX-2026-0743,2025-06-16,29.0,F,ES,Zara,Moda,Revolut_Rewards,Extensión Navegador,63.42,"6,9%"
TRX-2026-0744,2026-04-22,34.0,No binario,España ,Vueling,viajes,Revolut_Rewards,Extensión Navegador,80.69,"3,9%"
TRX-2026-0745,2025-06-28,38.0,M,Reino Unido,Iberia,viajes,Letyshops,Extensión Navegador,207.98,"6,8%"
TRX-2026-0746,2026-05-01,28.0,F,Alemania,Zalando,Moda,Revolut_Rewards,Web/Enlace Directo,66.86,0.0509
TRX-2026-0747,2026-01-18,35.0,M,España,MediaMarkt,Tecnología,Awin_Affiliate,App Móvil,737.22,"2,4%"
TRX-2026-0748,2026-03-30,27.0,M,espana,Just Eat,alimentación,Revolut_Rewards,Extensión Navegador,22.36,0.0328
TRX-2026-0749,2025-11-28,29.0,M,espana,Just Eat,Alimentación,Revolut_Rewards,Web/Enlace Directo,78.24,0.0381
TRX-2026-0750,2025-11-11,22.0,No binario,Francia,Dia,Alimentación,Revolut_Rewards,Extensión Navegador,52.76,0.0327
TRX-2026-0751,2026-02-13,26.0,M,ES,Nike,Moda,Awin_Affiliate,Web/Enlace Directo,84.24,"4,8%"
TRX-2026-0752,2026-04-03,23.0,M,Francia,Mango,moda,Revolut_Rewards,Extensión Navegador,51.34,0.0535
TRX-2026-0753,2026-05-31,26.0,No binario,Francia,PcComponentes,Tecnología,iGraal,Web/Enlace Directo,540.18,0.0195
TRX-2026-0754,2026-02-08,42.0,F,ES,Dia,Alimentación,Letyshops,App Móvil,63.33,0.0424
TRX-2026-0755,2025-07-18,26.0,No binario,espana,PcComponentes,tecnología,Letyshops,Extensión Navegador,797.8,0.0106
TRX-2026-0756,2025-10-24,55.0,No binario,Reino Unido,Fnac,tecnología,Awin_Affiliate,Web/Enlace Directo,235.49,"2,9%"
TRX-2026-0757,2026-02-25,37.0,M,Alemania,Expedia,viajes,Revolut_Rewards,Extensión Navegador,548.83,0.069
TRX-2026-0758,2025-07-14,35.0,No binario,Francia,Dia,alimentación,iGraal,App Móvil,57.03,"2,6%"
TRX-2026-0759,2026-05-30,27.0,F,espana,Mango,Moda,iGraal,Extensión Navegador,51.49,0.0407
TRX-2026-0760,2026-01-27,39.0,F,Alemania,Vueling,Viajes,Revolut_Rewards,Extensión Navegador,107.39,"3,4%"
TRX-2026-0761,2025-09-30,,F,España,Uber Eats,Alimentación,Letyshops,Web/Enlace Directo,58.85,0.0299
TRX-2026-0762,2025-11-30,34.0,M,Alemania,Renfe,Viajes,Letyshops,Extensión Navegador,468.95,0.0332
TRX-2026-0763,2025-06-30,54.0,No binario,España ,Mango,moda,Awin_Affiliate,App Móvil,123.17,"6,0%"
TRX-2026-0764,2026-02-11,33.0,F,Alemania,Expedia,Viajes,Revolut_Rewards,Extensión Navegador,538.69,0.0357
TRX-2026-0765,2026-04-30,43.0,M,España,Uber Eats,alimentación,Letyshops,App Móvil,25.5,"2,8%"
TRX-2026-0766,2025-10-14,28.0,M,Italia,Dia,Alimentación,iGraal,Web/Enlace Directo,46.74,"3,1%"
TRX-2026-0767,2025-10-31,33.0,M,Alemania,Amazon,Tecnología,iGraal,Web/Enlace Directo,395.35,
TRX-2026-0768,2026-05-15,48.0,No binario,Italia,Sephora,Moda,iGraal,Extensión Navegador,131.63,"5,7%"
TRX-2026-0769,2025-10-20,28.0,No binario,espana,MediaMarkt,Tecnología,Revolut_Rewards,Web/Enlace Directo,500.2,"2,6%"
TRX-2026-0770,2025-11-04,48.0,F,Francia,PcComponentes,Tecnología,Awin_Affiliate,App Móvil,896.94,0.0197
TRX-2026-0771,2026-03-26,39.0,M,España ,ASOS,Moda,iGraal,Web/Enlace Directo,121.78,0.0437
TRX-2026-0772,2026-06-02,29.0,No binario,Francia,Amazon,Tecnología,Letyshops,Extensión Navegador,161.89,"1,5%"
TRX-2026-0773,2026-02-24,39.0,No binario,ES,Nike,Moda,iGraal,App Móvil,67.75,"8,5%"
TRX-2026-0774,2026-03-23,41.0,No binario,Francia,Fnac,Tecnología,Revolut_Rewards,Extensión Navegador,522.38,"2,8%"
TRX-2026-0775,2025-07-08,38.0,No binario,Reino Unido,PcComponentes,Tecnología,Letyshops,App Móvil,843.08,"2,0%"
TRX-2026-0776,2026-06-12,21.0,M,Italia,Sephora,Moda,Revolut_Rewards,Web/Enlace Directo,146.18,"4,6%"
TRX-2026-0777,2026-03-20,28.0,No binario,Francia,ASOS,Moda,Letyshops,Extensión Navegador,146.47,
TRX-2026-0778,2025-09-29,32.0,F,Reino Unido,Just Eat,Alimentación,Revolut_Rewards,App Móvil,37.86,0.0448
TRX-2026-0779,2025-10-22,33.0,M,España ,Mango,Moda,Letyshops,Web/Enlace Directo,79.48,0.0571
TRX-2026-0780,2026-04-24,38.0,F,Italia,Booking,Viajes,iGraal,Web/Enlace Directo,611.52,0.0341
TRX-2026-0781,2025-09-29,35.0,No binario,Italia,Renfe,Viajes,Revolut_Rewards,Extensión Navegador,207.04,"4,8%"
TRX-2026-0782,2025-10-19,23.0,M,Italia,Carrefour,Alimentación,Awin_Affiliate,Extensión Navegador,47.99,0.028
TRX-2026-0783,2025-07-04,37.0,F,ES,Carrefour,Alimentación,iGraal,Extensión Navegador,24.97,0.0312
TRX-2026-0784,2026-02-10,38.0,No binario,Francia,Mango,Moda,Revolut_Rewards,Extensión Navegador,125.17,"7,5%"
TRX-2026-0785,2026-01-02,38.0,No binario,España ,Dia,Alimentación,iGraal,Web/Enlace Directo,67.08,0.0351
TRX-2026-0786,2025-09-03,42.0,F,España,Nike,Moda,iGraal,Extensión Navegador,79.68,0.0777
TRX-2026-0787,2025-08-25,40.0,M,espana,Zara,Moda,Awin_Affiliate,Extensión Navegador,54.97,"9,4%"
TRX-2026-0788,2026-01-31,37.0,No binario,España,PcComponentes,Tecnología,Letyshops,Web/Enlace Directo,59.9,0.0297
TRX-2026-0789,2026-01-20,33.0,M,España,Booking,Viajes,Revolut_Rewards,App Móvil,600.25,"3,8%"
TRX-2026-0790,2026-02-26,20.0,No binario,Francia,Uber Eats,Alimentación,Revolut_Rewards,Extensión Navegador,26.69,"2,0%"
TRX-2026-0791,2025-12-20,37.0,M,Francia,Expedia,Viajes,Awin_Affiliate,Extensión Navegador,189.92,"3,1%"
TRX-2026-0792,2026-04-16,35.0,F,España ,Apple,Tecnología,Letyshops,Extensión Navegador,665.86,"2,9%"
TRX-2026-0793,2025-07-15,36.0,M,Francia,Just Eat,Alimentación,Revolut_Rewards,Extensión Navegador,31.26,0.0259
TRX-2026-0794,2025-08-17,23.0,M,ES,Sephora,Moda,Revolut_Rewards,App Móvil,135.36,0.0654
TRX-2026-0795,2025-08-27,25.0,M,ES,Iberia,Viajes,Letyshops,Extensión Navegador,626.12,0.0401
TRX-2026-0796,2025-11-06,42.0,F,España,Nike,Moda,Letyshops,Web/Enlace Directo,71.46,
TRX-2026-0797,2025-10-18,33.0,No binario,Italia,Apple,Tecnología,iGraal,App Móvil,283.91,"1,4%"
TRX-2026-0798,2025-07-05,39.0,F,Alemania,Just Eat,alimentación,Awin_Affiliate,App Móvil,27.88,0.0215
TRX-2026-0799,2025-10-25,34.0,F,Alemania,Fnac,Tecnología,Revolut_Rewards,Extensión Navegador,535.72,0.0157
TRX-2026-0800,2026-01-19,34.0,F,Italia,Carrefour,Alimentación,iGraal,App Móvil,56.91,"2,2%"
TRX-2026-0801,2025-12-18,41.0,M,España,MediaMarkt,Tecnología,iGraal,App Móvil,296.66,0.0297
TRX-2026-0802,2026-02-19,29.0,F,Italia,Expedia,viajes,iGraal,App Móvil,570.99,"5,9%"
TRX-2026-0803,2025-09-11,34.0,F,Reino Unido,Renfe,Viajes,iGraal,Extensión Navegador,107.36,"4,2%"
TRX-2026-0804,2025-06-21,30.0,F,España ,Carrefour,Alimentación,Letyshops,App Móvil,71.02,0.0426
TRX-2026-0805,2026-02-10,30.0,No binario,Francia,Uber Eats,Alimentación,Awin_Affiliate,Web/Enlace Directo,46.38,0.0228
TRX-2026-0806,2026-02-09,31.0,No binario,Reino Unido,Sephora,Moda,iGraal,Extensión Navegador,146.47,"4,4%"
TRX-2026-0807,2026-04-21,35.0,M,espana,Amazon,Tecnología,Revolut_Rewards,Web/Enlace Directo,172.44,0.0201
TRX-2026-0808,2025-07-31,30.0,No binario,España,Dia,alimentación,iGraal,App Móvil,42.5,0.0406
TRX-2026-0809,2026-02-10,44.0,F,Francia,ASOS,Moda,iGraal,App Móvil,107.74,"6,7%"
TRX-2026-0810,2026-03-28,26.0,M,Alemania,Uber Eats,Alimentación,iGraal,App Móvil,32.72,0.0229
TRX-2026-0811,2025-11-19,32.0,F,Alemania,Fnac,Tecnología,Revolut_Rewards,Web/Enlace Directo,412.87,0.0236
TRX-2026-0812,2026-05-26,30.0,No binario,España ,Nike,Moda,iGraal,App Móvil,53.31,0.0772
TRX-2026-0813,2025-06-24,45.0,M,Francia,Zalando,moda,Letyshops,App Móvil,104.61,"8,2%"
TRX-2026-0814,2025-07-30,35.0,M,Reino Unido,Apple,Tecnología,Letyshops,App Móvil,626.04,"1,3%"
TRX-2026-0815,2025-11-06,42.0,M,España ,ASOS,Moda,iGraal,Extensión Navegador,109.9,0.0912
TRX-2026-0816,2026-04-18,22.0,F,Italia,Vueling,viajes,Awin_Affiliate,Extensión Navegador,379.4,"3,7%"
TRX-2026-0817,2025-10-25,36.0,M,Reino Unido,Fnac,Tecnología,Awin_Affiliate,Web/Enlace Directo,458.38,"1,7%"
TRX-2026-0818,2025-07-09,41.0,No binario,Francia,Renfe,viajes,iGraal,Extensión Navegador,637.82,0.0643
TRX-2026-0819,2025-06-22,34.0,M,ES,Sephora,Moda,iGraal,Extensión Navegador,140.08,"6,3%"
TRX-2026-0820,2025-10-26,42.0,No binario,espana,Amazon,tecnología,Awin_Affiliate,App Móvil,546.67,"2,9%"
TRX-2026-0821,2025-08-04,29.0,F,Francia,Uber Eats,Alimentación,Awin_Affiliate,Extensión Navegador,78.02,0.035
TRX-2026-0822,2025-07-29,45.0,No binario,Reino Unido,ASOS,Moda,Revolut_Rewards,App Móvil,33.08,0.0577
TRX-2026-0823,2025-10-06,52.0,M,espana,Uber Eats,Alimentación,iGraal,Extensión Navegador,31.34,"3,1%"
TRX-2026-0824,2026-03-05,31.0,M,Alemania,Renfe,Viajes,Letyshops,Extensión Navegador,349.71,0.0442
TRX-2026-0825,2026-04-24,30.0,M,espana,Apple,Tecnología,Revolut_Rewards,Web/Enlace Directo,793.3,"2,6%"
TRX-2026-0826,2026-01-08,45.0,F,ES,Dia,Alimentación,Revolut_Rewards,App Móvil,21.24,0.0358
TRX-2026-0827,2025-11-15,46.0,M,ES,Iberia,viajes,iGraal,Extensión Navegador,430.67,"4,2%"
TRX-2026-0828,2026-01-14,29.0,F,Italia,Dia,Alimentación,Revolut_Rewards,Web/Enlace Directo,15.39,0.0442
TRX-2026-0829,2025-07-16,30.0,F,España,Renfe,Viajes,Revolut_Rewards,Web/Enlace Directo,268.85,0.0324
TRX-2026-0830,2025-10-03,31.0,F,espana,ASOS,moda,Awin_Affiliate,Web/Enlace Directo,148.64,
TRX-2026-0831,2026-04-13,23.0,No binario,España,Zalando,Moda,iGraal,App Móvil,28.08,"7,0%"
TRX-2026-0832,2026-02-13,26.0,No binario,espana,Carrefour,Alimentación,Revolut_Rewards,Extensión Navegador,56.35,0.0255
TRX-2026-0833,2025-10-13,25.0,M,España,PcComponentes,Tecnología,Revolut_Rewards,App Móvil,614.22,0.0178
TRX-2026-0834,2026-01-19,27.0,M,España,Carrefour,Alimentación,Awin_Affiliate,Extensión Navegador,56.93,0.0468
TRX-2026-0835,2025-10-22,33.0,M,espana,ASOS,Moda,Letyshops,App Móvil,137.82,0.0715
TRX-2026-0836,2025-12-22,35.0,M,Reino Unido,ASOS,Moda,Awin_Affiliate,App Móvil,33.53,0.0904
TRX-2026-0837,2025-06-16,46.0,No binario,Italia,Apple,Tecnología,Awin_Affiliate,Web/Enlace Directo,861.47,
TRX-2026-0838,2026-03-24,26.0,F,espana,Iberia,viajes,Revolut_Rewards,App Móvil,513.15,0.0693
TRX-2026-0839,2025-11-29,41.0,M,ES,Vueling,Viajes,Awin_Affiliate,Extensión Navegador,101.33,0.06
TRX-2026-0840,2025-12-31,32.0,F,Reino Unido,Just Eat,Alimentación,Letyshops,Web/Enlace Directo,52.3,"2,6%"
TRX-2026-0841,2026-03-23,33.0,M,Italia,Nike,moda,iGraal,Web/Enlace Directo,144.98,
TRX-2026-0842,2025-08-27,39.0,No binario,Italia,Renfe,Viajes,Letyshops,Web/Enlace Directo,496.09,0.0664
TRX-2026-0843,2025-10-14,25.0,No binario,España,Fnac,tecnología,Letyshops,Extensión Navegador,417.44,0.0225
TRX-2026-0844,2025-10-01,37.0,F,España,PcComponentes,Tecnología,Letyshops,App Móvil,833.16,0.015
TRX-2026-0845,2025-09-13,35.0,No binario,ES,MediaMarkt,Tecnología,iGraal,Web/Enlace Directo,639.87,
TRX-2026-0846,2026-03-03,37.0,M,Italia,Expedia,Viajes,Letyshops,Web/Enlace Directo,545.55,0.0432
TRX-2026-0847,2025-08-29,36.0,No binario,Reino Unido,Renfe,Viajes,iGraal,App Móvil,420.94,"5,4%"
TRX-2026-0848,2026-05-23,53.0,F,espana,Dia,alimentación,Awin_Affiliate,App Móvil,46.04,0.0434
TRX-2026-0849,2026-03-05,28.0,No binario,Alemania,Carrefour,Alimentación,Revolut_Rewards,Extensión Navegador,40.16,"3,1%"
TRX-2026-0850,2026-04-14,29.0,No binario,España,Apple,Tecnología,Awin_Affiliate,App Móvil,829.54,"1,5%"
TRX-2026-0851,2025-09-12,29.0,No binario,ES,Expedia,Viajes,iGraal,Extensión Navegador,112.29,"4,8%"
TRX-2026-0852,2026-01-15,29.0,F,Alemania,Just Eat,Alimentación,iGraal,Web/Enlace Directo,19.99,0.0275
TRX-2026-0853,2026-02-21,28.0,M,Reino Unido,Amazon,Tecnología,Awin_Affiliate,Web/Enlace Directo,250.02,"2,8%"
TRX-2026-0854,2025-11-15,43.0,No binario,Alemania,Uber Eats,Alimentación,iGraal,Extensión Navegador,74.28,0.0452
TRX-2026-0855,2026-04-02,45.0,F,España ,Just Eat,Alimentación,iGraal,Extensión Navegador,47.43,"2,1%"
TRX-2026-0856,2025-08-05,29.0,M,Francia,Iberia,Viajes,Revolut_Rewards,App Móvil,105.32,"3,8%"
TRX-2026-0857,2025-09-09,27.0,M,España ,Amazon,Tecnología,Letyshops,Extensión Navegador,333.21,0.0266
TRX-2026-0858,2026-04-19,37.0,No binario,Francia,Fnac,Tecnología,Revolut_Rewards,App Móvil,532.44,0.0214
TRX-2026-0859,2026-02-12,29.0,F,España,Amazon,Tecnología,iGraal,Extensión Navegador,703.35,0.0159
TRX-2026-0860,2025-07-14,39.0,No binario,España,Renfe,Viajes,Awin_Affiliate,App Móvil,563.13,"4,8%"
TRX-2026-0861,2025-09-02,35.0,F,Francia,Vueling,Viajes,iGraal,App Móvil,591.32,0.0521
TRX-2026-0862,2026-02-01,21.0,M,España,Sephora,Moda,Letyshops,Extensión Navegador,133.9,"7,9%"
TRX-2026-0863,2026-01-02,46.0,F,Alemania,Nike,Moda,Awin_Affiliate,App Móvil,27.01,
TRX-2026-0864,2026-04-19,48.0,F,Alemania,Carrefour,Alimentación,iGraal,Extensión Navegador,28.26,0.0371
TRX-2026-0865,2026-01-20,29.0,F,ES,Fnac,Tecnología,Awin_Affiliate,App Móvil,878.58,"2,8%"
TRX-2026-0866,2026-03-29,30.0,No binario,ES,Vueling,Viajes,Letyshops,App Móvil,371.15,0.0612
TRX-2026-0867,2025-07-12,36.0,No binario,España ,Carrefour,Alimentación,iGraal,Extensión Navegador,51.75,0.0499
TRX-2026-0868,2026-05-18,36.0,No binario,Francia,Uber Eats,Alimentación,Awin_Affiliate,Extensión Navegador,69.34,"2,9%"
